Latitude (decimal degrees):	48.642
Longitude (decimal degrees):	9.958
Elevation (m):	673
Radiation database:	PVGIS-CMSAF


Slope: 38 deg. 
Azimuth: 90 deg. 
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20111116:0155,0.0,0.0,0.0,-2.3,3.09,0.0
20111116:0255,0.0,0.0,0.0,-2.36,3.16,0.0
20111116:0355,0.0,0.0,0.0,-2.41,3.23,0.0
20111116:0455,0.0,0.0,0.0,-2.44,2.95,0.0
20111116:0555,0.0,0.0,0.0,-2.48,2.68,0.0
20111116:0655,5.2,15.21,2.85,-2.51,2.4,0.0
20111116:0755,16.39,31.02,10.57,-1.07,2.73,0.0
20111116:0855,33.29,52.22,16.74,0.37,3.05,0.0
20111116:0955,59.32,83.0,20.9,1.8,3.38,0.0
20111116:1055,66.64,91.82,22.63,3.02,3.25,0.0
20111116:1155,57.15,81.31,21.72,4.25,3.12,0.0
20111116:1255,33.09,53.0,18.29,5.47,2.99,0.0
20111116:1355,13.51,27.76,12.7,4.56,2.7,0.0
20111116:1455,7.69,19.39,5.42,3.65,2.4,0.0
20111116:1555,0.0,0.0,0.0,2.74,2.11,0.0
20111116:1655,0.0,0.0,0.0,1.34,2.03,0.0
20111116:1755,0.0,0.0,0.0,-0.06,1.94,0.0
20111116:1855,0.0,0.0,0.0,-1.46,1.86,0.0
20111116:1955,0.0,0.0,0.0,-1.61,1.96,0.0
20111116:2055,0.0,0.0,0.0,-1.76,2.06,0.0
20111116:2155,0.0,0.0,0.0,-1.91,2.15,0.0
20111116:2255,0.0,0.0,0.0,-1.92,2.19,0.0
20111116:2355,0.0,0.0,0.0,-1.94,2.23,0.0
20111117:0055,0.0,0.0,0.0,-1.95,2.28,0.0
20111117:0155,0.0,0.0,0.0,-1.42,2.26,0.0
20111117:0255,0.0,0.0,0.0,-0.9,2.24,0.0
20111117:0355,0.0,0.0,0.0,-0.37,2.22,0.0
20111117:0455,0.0,0.0,0.0,-0.35,2.27,0.0
20111117:0555,0.0,0.0,0.0,-0.34,2.32,0.0
20111117:0655,12.01,25.26,2.62,-0.32,2.37,0.0
20111117:0755,43.18,64.14,10.33,1.05,2.39,0.0
20111117:0855,66.38,91.41,16.49,2.42,2.41,0.0
20111117:0955,95.69,151.44,20.65,3.78,2.43,0.0
20111117:1055,205.79,271.66,22.38,4.91,2.3,0.0
20111117:1155,286.73,355.46,21.49,6.03,2.18,0.0
20111117:1255,308.93,377.25,18.07,7.16,2.06,0.0
20111117:1355,158.89,198.0,12.5,6.4,1.95,0.0
20111117:1455,166.4,205.17,5.24,5.64,1.85,0.0
20111117:1555,0.0,0.0,0.0,4.88,1.75,0.0
20111117:1655,0.0,0.0,0.0,3.68,1.97,0.0
20111117:1755,0.0,0.0,0.0,2.47,2.18,0.0
20111117:1855,0.0,0.0,0.0,1.27,2.4,0.0
20111117:1955,0.0,0.0,0.0,0.94,2.18,0.0
20111117:2055,0.0,0.0,0.0,0.61,1.96,0.0
20111117:2155,0.0,0.0,0.0,0.29,1.74,0.0
20111117:2255,0.0,0.0,0.0,0.1,1.77,0.0
20111117:2355,0.0,0.0,0.0,-0.09,1.81,0.0
20111118:0055,0.0,0.0,0.0,-0.28,1.85,0.0
20111118:0155,0.0,0.0,0.0,-0.25,1.81,0.0
20111118:0255,0.0,0.0,0.0,-0.22,1.77,0.0
20111118:0355,0.0,0.0,0.0,-0.18,1.72,0.0
20111118:0455,0.0,0.0,0.0,-0.49,1.86,0.0
20111118:0555,0.0,0.0,0.0,-0.79,2.0,0.0
20111118:0655,11.94,25.08,2.39,-1.1,2.14,0.0
20111118:0755,18.13,33.46,10.09,0.34,1.54,0.0
20111118:0855,63.29,87.82,16.25,1.78,0.95,0.0
20111118:0955,115.47,159.5,20.4,3.22,0.36,0.0
20111118:1055,196.53,259.99,22.13,4.56,0.7,0.0
20111118:1155,279.18,348.8,21.25,5.89,1.05,0.0
20111118:1255,271.92,334.02,17.86,7.23,1.39,0.0
20111118:1355,204.1,250.51,12.31,6.53,1.46,0.0
20111118:1455,115.16,147.48,5.07,5.82,1.52,0.0
20111118:1555,0.0,0.0,0.0,5.12,1.59,0.0
20111118:1655,0.0,0.0,0.0,3.64,1.89,0.0
20111118:1755,0.0,0.0,0.0,2.16,2.2,0.0
20111118:1855,0.0,0.0,0.0,0.69,2.51,0.0
20111118:1955,0.0,0.0,0.0,0.06,2.56,0.0
20111118:2055,0.0,0.0,0.0,-0.57,2.6,0.0
20111118:2155,0.0,0.0,0.0,-1.2,2.65,0.0
20111118:2255,0.0,0.0,0.0,-1.38,2.64,0.0
20111118:2355,0.0,0.0,0.0,-1.57,2.64,0.0
20111119:0055,0.0,0.0,0.0,-1.75,2.63,0.0
20111119:0155,0.0,0.0,0.0,-1.53,2.46,0.0
20111119:0255,0.0,0.0,0.0,-1.32,2.29,0.0
20111119:0355,0.0,0.0,0.0,-1.1,2.12,0.0
20111119:0455,0.0,0.0,0.0,-1.29,2.0,0.0
20111119:0555,0.0,0.0,0.0,-1.48,1.89,0.0
20111119:0655,11.97,25.08,2.17,-1.67,1.77,0.0
20111119:0755,37.92,57.6,9.85,-0.52,1.81,0.0
20111119:0855,75.26,100.89,16.01,0.63,1.85,0.0
20111119:0955,100.55,131.62,20.16,1.77,1.89,0.0
20111119:1055,118.33,152.23,21.9,3.45,1.94,0.0
20111119:1155,102.54,134.23,21.03,5.12,1.99,0.0
20111119:1255,75.83,104.06,17.65,6.8,2.04,0.0
20111119:1355,56.0,80.43,12.12,5.89,1.93,0.0
20111119:1455,27.49,45.85,4.9,4.98,1.81,0.0
20111119:1555,0.0,0.0,0.0,4.07,1.7,0.0
20111119:1655,0.0,0.0,0.0,2.67,1.74,0.0
20111119:1755,0.0,0.0,0.0,1.27,1.79,0.0
20111119:1855,0.0,0.0,0.0,-0.13,1.83,0.0
20111119:1955,0.0,0.0,0.0,-0.48,1.92,0.0
20111119:2055,0.0,0.0,0.0,-0.82,2.0,0.0
20111119:2155,0.0,0.0,0.0,-1.16,2.08,0.0
20111119:2255,0.0,0.0,0.0,-1.04,2.06,0.0
20111119:2355,0.0,0.0,0.0,-0.91,2.05,0.0
20111120:0055,0.0,0.0,0.0,-0.79,2.03,0.0
20111120:0155,0.0,0.0,0.0,-0.71,2.0,0.0
20111120:0255,0.0,0.0,0.0,-0.64,1.98,0.0
20111120:0355,0.0,0.0,0.0,-0.56,1.96,0.0
20111120:0455,0.0,0.0,0.0,-0.61,1.65,0.0
20111120:0555,0.0,0.0,0.0,-0.65,1.34,0.0
20111120:0655,12.69,26.15,1.95,-0.7,1.03,0.0
20111120:0755,52.26,74.61,9.62,0.34,1.16,0.0
20111120:0855,71.19,96.66,15.77,1.38,1.29,0.0
20111120:0955,110.64,151.15,19.92,2.41,1.42,0.0
20111120:1055,181.02,237.65,21.66,4.03,1.49,0.0
20111120:1155,249.87,311.33,20.81,5.64,1.57,0.0
20111120:1255,249.48,306.84,17.45,7.26,1.64,0.0
20111120:1355,130.06,165.67,11.95,6.75,1.66,0.0
20111120:1455,115.06,147.73,4.74,6.25,1.69,0.0
20111120:1555,0.0,0.0,0.0,5.74,1.71,0.0
20111120:1655,0.0,0.0,0.0,4.18,1.8,0.0
20111120:1755,0.0,0.0,0.0,2.62,1.89,0.0
20111120:1855,0.0,0.0,0.0,1.06,1.99,0.0
20111120:1955,0.0,0.0,0.0,0.38,1.86,0.0
20111120:2055,0.0,0.0,0.0,-0.29,1.74,0.0
20111120:2155,0.0,0.0,0.0,-0.96,1.61,0.0
20111120:2255,0.0,0.0,0.0,-0.9,1.85,0.0
20111120:2355,0.0,0.0,0.0,-0.85,2.08,0.0
20111121:0055,0.0,0.0,0.0,-0.79,2.32,0.0
20111121:0155,0.0,0.0,0.0,-0.71,2.18,0.0
20111121:0255,0.0,0.0,0.0,-0.63,2.04,0.0
20111121:0355,0.0,0.0,0.0,-0.54,1.9,0.0
20111121:0455,0.0,0.0,0.0,-0.6,1.92,0.0
20111121:0555,0.0,0.0,0.0,-0.65,1.94,0.0
20111121:0655,11.2,24.1,1.73,-0.71,1.96,0.0
20111121:0755,47.86,69.48,9.4,0.48,1.97,0.0
20111121:0855,61.76,85.89,15.54,1.67,1.98,0.0
20111121:0955,92.63,141.17,19.69,2.85,1.99,0.0
20111121:1055,186.02,246.55,21.44,4.47,1.93,0.0
20111121:1155,253.42,316.14,20.6,6.08,1.87,0.0
20111121:1255,254.15,312.96,17.26,7.7,1.81,0.0
20111121:1355,189.2,233.74,11.77,7.22,1.91,0.0
20111121:1455,137.79,173.78,4.59,6.75,2.01,0.0
20111121:1555,0.0,0.0,0.0,6.27,2.11,0.0
20111121:1655,0.0,0.0,0.0,4.67,2.06,0.0
20111121:1755,0.0,0.0,0.0,3.06,2.0,0.0
20111121:1855,0.0,0.0,0.0,1.46,1.94,0.0
20111121:1955,0.0,0.0,0.0,0.77,1.83,0.0
20111121:2055,0.0,0.0,0.0,0.08,1.71,0.0
20111121:2155,0.0,0.0,0.0,-0.6,1.59,0.0
20111121:2255,0.0,0.0,0.0,-0.72,1.64,0.0
20111121:2355,0.0,0.0,0.0,-0.85,1.69,0.0
20111122:0055,0.0,0.0,0.0,-0.97,1.74,0.0
20111122:0155,0.0,0.0,0.0,-0.8,1.42,0.0
20111122:0255,0.0,0.0,0.0,-0.64,1.1,0.0
20111122:0355,0.0,0.0,0.0,-0.47,0.79,0.0
20111122:0455,0.0,0.0,0.0,-0.61,0.94,0.0
20111122:0555,0.0,0.0,0.0,-0.76,1.1,0.0
20111122:0655,10.65,23.33,1.51,-0.9,1.26,0.0
20111122:0755,46.54,67.95,9.18,0.27,1.26,0.0
20111122:0855,61.35,85.42,15.31,1.44,1.26,0.0
20111122:0955,91.36,139.77,19.46,2.6,1.27,0.0
20111122:1055,183.65,244.4,21.22,4.18,1.37,0.0
20111122:1155,251.74,314.65,20.39,5.75,1.46,0.0
20111122:1255,252.59,311.13,17.07,7.33,1.56,0.0
20111122:1355,229.88,280.53,11.61,6.48,1.66,0.0
20111122:1455,139.78,175.4,4.45,5.64,1.75,0.0
20111122:1555,0.0,0.0,0.0,4.79,1.85,0.0
20111122:1655,0.0,0.0,0.0,3.25,1.92,0.0
20111122:1755,0.0,0.0,0.0,1.7,2.0,0.0
20111122:1855,0.0,0.0,0.0,0.16,2.07,0.0
20111122:1955,0.0,0.0,0.0,-0.13,2.11,0.0
20111122:2055,0.0,0.0,0.0,-0.41,2.15,0.0
20111122:2155,0.0,0.0,0.0,-0.69,2.19,0.0
20111122:2255,0.0,0.0,0.0,-0.98,2.26,0.0
20111122:2355,0.0,0.0,0.0,-1.26,2.32,0.0
20111123:0055,0.0,0.0,0.0,-1.55,2.39,0.0
20111123:0155,0.0,0.0,0.0,-1.54,2.26,0.0
20111123:0255,0.0,0.0,0.0,-1.54,2.13,0.0
20111123:0355,0.0,0.0,0.0,-1.53,2.0,0.0
20111123:0455,0.0,0.0,0.0,-1.71,1.91,0.0
20111123:0555,0.0,0.0,0.0,-1.9,1.83,0.0
20111123:0655,9.38,21.45,1.3,-2.08,1.74,0.0
20111123:0755,42.86,63.37,8.96,-0.64,1.91,0.0
20111123:0855,60.46,84.1,15.09,0.79,2.09,0.0
20111123:0955,87.64,116.5,19.24,2.22,2.26,0.0
20111123:1055,99.29,129.91,21.0,3.24,2.2,0.0
20111123:1155,102.38,133.64,20.19,4.27,2.13,0.0
20111123:1255,69.74,96.39,16.89,5.29,2.07,0.0
20111123:1355,46.15,68.32,11.45,4.01,2.07,0.0
20111123:1455,20.7,36.99,4.31,2.72,2.08,0.0
20111123:1555,0.0,0.0,0.0,1.44,2.08,0.0
20111123:1655,0.0,0.0,0.0,0.56,1.91,0.0
20111123:1755,0.0,0.0,0.0,-0.32,1.73,0.0
20111123:1855,0.0,0.0,0.0,-1.19,1.56,0.0
20111123:1955,0.0,0.0,0.0,-1.38,1.67,0.0
20111123:2055,0.0,0.0,0.0,-1.56,1.78,0.0
20111123:2155,0.0,0.0,0.0,-1.74,1.89,0.0
20111123:2255,0.0,0.0,0.0,-1.95,1.99,0.0
20111123:2355,0.0,0.0,0.0,-2.15,2.08,0.0
20111124:0055,0.0,0.0,0.0,-2.36,2.18,0.0
20111124:0155,0.0,0.0,0.0,-2.37,1.99,0.0
20111124:0255,0.0,0.0,0.0,-2.39,1.79,0.0
20111124:0355,0.0,0.0,0.0,-2.4,1.6,0.0
20111124:0455,0.0,0.0,0.0,-2.5,1.56,0.0
20111124:0555,0.0,0.0,0.0,-2.59,1.53,0.0
20111124:0655,8.49,20.13,1.09,-2.69,1.49,0.0
20111124:0755,40.38,60.34,8.74,-1.28,1.63,0.0
20111124:0855,56.93,79.87,14.87,0.13,1.77,0.0
20111124:0955,80.5,107.75,19.02,1.54,1.9,0.0
20111124:1055,108.51,140.61,20.79,2.69,1.95,0.0
20111124:1155,94.75,124.69,20.0,3.85,2.0,0.0
20111124:1255,66.78,92.86,16.72,5.0,2.06,0.0
20111124:1355,31.56,50.72,11.3,3.38,2.01,0.0
20111124:1455,18.87,34.53,4.18,1.75,1.97,0.0
20111124:1555,0.0,0.0,0.0,0.13,1.93,0.0
20111124:1655,0.0,0.0,0.0,-0.81,1.97,0.0
20111124:1755,0.0,0.0,0.0,-1.75,2.0,0.0
20111124:1855,0.0,0.0,0.0,-2.69,2.04,0.0
20111124:1955,0.0,0.0,0.0,-3.0,2.11,0.0
20111124:2055,0.0,0.0,0.0,-3.3,2.19,0.0
20111124:2155,0.0,0.0,0.0,-3.6,2.26,0.0
20111124:2255,0.0,0.0,0.0,-3.55,2.17,0.0
20111124:2355,0.0,0.0,0.0,-3.5,2.08,0.0
20111125:0055,0.0,0.0,0.0,-3.45,1.99,0.0
20111125:0155,0.0,0.0,0.0,-2.95,1.99,0.0
20111125:0255,0.0,0.0,0.0,-2.45,1.99,0.0
20111125:0355,0.0,0.0,0.0,-1.94,1.99,0.0
20111125:0455,0.0,0.0,0.0,-1.76,1.89,0.0
20111125:0555,0.0,0.0,0.0,-1.59,1.78,0.0
20111125:0655,9.95,22.31,0.89,-1.41,1.68,0.0
20111125:0755,46.73,68.03,8.53,-0.1,1.78,0.0
20111125:0855,66.9,91.62,14.66,1.2,1.88,0.0
20111125:0955,102.57,138.08,18.81,2.5,1.97,0.0
20111125:1055,155.96,203.32,20.59,3.74,1.96,0.0
20111125:1155,251.56,313.98,19.81,4.99,1.94,0.0
20111125:1255,270.27,330.64,16.55,6.23,1.93,0.0
20111125:1355,174.09,214.01,11.15,4.76,2.22,0.0
20111125:1455,95.17,123.61,4.05,3.28,2.51,0.0
20111125:1555,0.0,0.0,0.0,1.81,2.8,0.0
20111125:1655,0.0,0.0,0.0,1.07,2.83,0.0
20111125:1755,0.0,0.0,0.0,0.33,2.86,0.0
20111125:1855,0.0,0.0,0.0,-0.4,2.88,0.0
20111125:1955,0.0,0.0,0.0,-0.4,2.97,0.0
20111125:2055,0.0,0.0,0.0,-0.4,3.06,0.0
20111125:2155,0.0,0.0,0.0,-0.4,3.14,0.0
20111125:2255,0.0,0.0,0.0,-0.31,3.3,0.0
20111125:2355,0.0,0.0,0.0,-0.21,3.46,0.0
20111126:0055,0.0,0.0,0.0,-0.12,3.61,0.0
20111126:0155,0.0,0.0,0.0,-0.05,3.31,0.0
20111126:0255,0.0,0.0,0.0,0.01,3.0,0.0
20111126:0355,0.0,0.0,0.0,0.08,2.69,0.0
20111126:0455,0.0,0.0,0.0,0.21,2.51,0.0
20111126:0555,0.0,0.0,0.0,0.34,2.33,0.0
20111126:0655,10.15,22.73,0.69,0.47,2.15,0.0
20111126:0755,48.68,70.55,8.33,0.98,2.33,0.0
20111126:0855,65.64,90.21,14.45,1.48,2.51,0.0
20111126:0955,97.85,138.92,18.6,1.98,2.69,0.0
20111126:1055,169.61,222.72,20.39,2.48,2.78,0.0
20111126:1155,186.25,230.5,19.63,2.97,2.87,0.0
20111126:1255,116.31,148.47,16.39,3.47,2.97,0.0
20111126:1355,157.07,192.99,11.01,2.98,2.8,0.0
20111126:1455,87.61,114.79,3.93,2.5,2.63,0.0
20111126:1555,0.0,0.0,0.0,2.01,2.46,0.0
20111126:1655,0.0,0.0,0.0,1.38,2.35,0.0
20111126:1755,0.0,0.0,0.0,0.75,2.24,0.0
20111126:1855,0.0,0.0,0.0,0.12,2.14,0.0
20111126:1955,0.0,0.0,0.0,0.07,2.14,0.0
20111126:2055,0.0,0.0,0.0,0.03,2.15,0.0
20111126:2155,0.0,0.0,0.0,-0.01,2.15,0.0
20111126:2255,0.0,0.0,0.0,-0.16,2.28,0.0
20111126:2355,0.0,0.0,0.0,-0.31,2.41,0.0
20111127:0055,0.0,0.0,0.0,-0.46,2.54,0.0
20111127:0155,0.0,0.0,0.0,-0.09,2.61,0.0
20111127:0255,0.0,0.0,0.0,0.28,2.68,0.0
20111127:0355,0.0,0.0,0.0,0.65,2.74,0.0
20111127:0455,0.0,0.0,0.0,0.7,2.77,0.0
20111127:0555,0.0,0.0,0.0,0.74,2.8,0.0
20111127:0655,7.28,18.59,0.49,0.79,2.83,0.0
20111127:0755,38.62,58.89,8.13,1.77,3.05,0.0
20111127:0855,57.17,80.85,14.25,2.75,3.28,0.0
20111127:0955,74.91,121.97,18.4,3.73,3.5,0.0
20111127:1055,172.34,233.82,20.2,5.04,3.81,0.0
20111127:1155,250.09,311.92,19.45,6.34,4.12,0.0
20111127:1255,270.4,329.57,16.24,7.65,4.43,0.0
20111127:1355,208.27,254.06,10.88,7.21,4.46,0.0
20111127:1455,136.96,172.25,3.82,6.78,4.5,0.0
20111127:1555,0.0,0.0,0.0,6.34,4.54,0.0
20111127:1655,0.0,0.0,0.0,5.65,4.26,0.0
20111127:1755,0.0,0.0,0.0,4.96,3.99,0.0
20111127:1855,0.0,0.0,0.0,4.28,3.71,0.0
20111127:1955,0.0,0.0,0.0,3.97,3.51,0.0
20111127:2055,0.0,0.0,0.0,3.66,3.31,0.0
20111127:2155,0.0,0.0,0.0,3.36,3.1,0.0
20111127:2255,0.0,0.0,0.0,3.12,3.01,0.0
20111127:2355,0.0,0.0,0.0,2.89,2.91,0.0
20111128:0055,0.0,0.0,0.0,2.65,2.81,0.0
20111128:0155,0.0,0.0,0.0,2.5,2.35,0.0
20111128:0255,0.0,0.0,0.0,2.34,1.89,0.0
20111128:0355,0.0,0.0,0.0,2.19,1.43,0.0
20111128:0455,0.0,0.0,0.0,2.13,1.12,0.0
20111128:0555,0.0,0.0,0.0,2.08,0.81,0.0
20111128:0655,7.0,18.25,0.3,2.02,0.5,0.0
20111128:0755,38.49,59.01,7.93,2.54,0.9,0.0
20111128:0855,63.86,88.89,14.05,3.06,1.3,0.0
20111128:0955,79.37,107.47,18.21,3.58,1.7,0.0
20111128:1055,72.61,99.42,20.02,4.33,2.14,0.0
20111128:1155,243.98,304.35,19.29,5.09,2.58,0.0
20111128:1255,281.76,342.46,16.09,5.84,3.02,0.0
20111128:1355,228.03,276.29,10.75,5.52,2.85,0.0
20111128:1455,80.36,107.84,3.71,5.21,2.68,0.0
20111128:1555,0.0,0.0,0.0,4.89,2.51,0.0
20111128:1655,0.0,0.0,0.0,3.78,2.51,0.0
20111128:1755,0.0,0.0,0.0,2.67,2.52,0.0
20111128:1855,0.0,0.0,0.0,1.57,2.52,0.0
20111128:1955,0.0,0.0,0.0,0.93,2.57,0.0
20111128:2055,0.0,0.0,0.0,0.3,2.63,0.0
20111128:2155,0.0,0.0,0.0,-0.33,2.68,0.0
20111128:2255,0.0,0.0,0.0,-0.33,2.6,0.0
20111128:2355,0.0,0.0,0.0,-0.32,2.52,0.0
20111129:0055,0.0,0.0,0.0,-0.32,2.44,0.0
20111129:0155,0.0,0.0,0.0,-0.25,2.34,0.0
20111129:0255,0.0,0.0,0.0,-0.18,2.24,0.0
20111129:0355,0.0,0.0,0.0,-0.1,2.14,0.0
20111129:0455,0.0,0.0,0.0,-0.14,1.99,0.0
20111129:0555,0.0,0.0,0.0,-0.18,1.84,0.0
20111129:0655,0.0,0.0,0.0,-0.22,1.7,0.0
20111129:0755,38.22,58.25,7.74,0.79,1.94,0.0
20111129:0855,63.79,88.24,13.86,1.79,2.17,0.0
20111129:0955,71.99,117.24,18.02,2.79,2.41,0.0
20111129:1055,168.28,229.95,19.84,4.29,2.4,0.0
20111129:1155,245.92,308.94,19.13,5.8,2.4,0.0
20111129:1255,266.32,327.44,15.95,7.3,2.39,0.0
20111129:1355,210.69,258.35,10.63,6.79,2.34,0.0
20111129:1455,122.12,155.97,3.61,6.27,2.29,0.0
20111129:1555,0.0,0.0,0.0,5.76,2.25,0.0
20111129:1655,0.0,0.0,0.0,5.09,2.42,0.0
20111129:1755,0.0,0.0,0.0,4.41,2.6,0.0
20111129:1855,0.0,0.0,0.0,3.74,2.77,0.0
20111129:1955,0.0,0.0,0.0,3.84,2.85,0.0
20111129:2055,0.0,0.0,0.0,3.94,2.92,0.0
20111129:2155,0.0,0.0,0.0,4.04,2.99,0.0
20111129:2255,0.0,0.0,0.0,4.1,3.05,0.0
20111129:2355,0.0,0.0,0.0,4.15,3.1,0.0
20111130:0055,0.0,0.0,0.0,4.21,3.16,0.0
20111130:0155,0.0,0.0,0.0,4.11,3.22,0.0
20111130:0255,0.0,0.0,0.0,4.0,3.28,0.0
20111130:0355,0.0,0.0,0.0,3.9,3.34,0.0
20111130:0455,0.0,0.0,0.0,4.1,3.28,0.0
20111130:0555,0.0,0.0,0.0,4.31,3.22,0.0
20111130:0655,0.0,0.0,0.0,4.51,3.16,0.0
20111130:0755,13.34,27.56,7.55,4.91,3.11,0.0
20111130:0855,40.89,62.43,13.67,5.31,3.06,0.0
20111130:0955,10.66,23.87,17.84,5.7,3.01,0.0
20111130:1055,43.72,65.99,19.67,5.89,2.55,0.0
20111130:1155,48.71,72.02,18.97,6.09,2.1,0.0
20111130:1255,14.07,28.72,15.82,6.28,1.64,0.0
20111130:1355,8.06,20.12,10.52,6.29,1.37,0.0
20111130:1455,4.08,13.81,3.52,6.29,1.1,0.0
20111130:1555,0.0,0.0,0.0,6.3,0.83,0.0
20111130:1655,0.0,0.0,0.0,5.46,1.09,0.0
20111130:1755,0.0,0.0,0.0,4.62,1.35,0.0
20111130:1855,0.0,0.0,0.0,3.79,1.61,0.0
20111130:1955,0.0,0.0,0.0,3.7,1.73,0.0
20111130:2055,0.0,0.0,0.0,3.61,1.84,0.0
20111130:2155,0.0,0.0,0.0,3.53,1.96,0.0
20111130:2255,0.0,0.0,0.0,3.12,2.1,0.0
20111130:2355,0.0,0.0,0.0,2.72,2.24,0.0
20111201:0055,0.0,0.0,0.0,2.31,2.39,0.0
20111201:0155,0.0,0.0,0.0,2.31,2.65,0.0
20111201:0255,0.0,0.0,0.0,2.3,2.91,0.0
20111201:0355,0.0,0.0,0.0,2.3,3.17,0.0
20111201:0455,0.0,0.0,0.0,2.26,3.09,0.0
20111201:0555,0.0,0.0,0.0,2.23,3.0,0.0
20111201:0655,0.0,0.0,0.0,2.19,2.91,0.0
20111201:0755,33.82,53.42,7.37,3.15,3.19,0.0
20111201:0855,42.51,64.06,13.49,4.1,3.47,0.0
20111201:0955,61.95,87.3,17.67,5.06,3.75,0.0
20111201:1055,85.9,116.08,19.51,6.72,3.9,0.0
20111201:1155,233.93,296.62,18.83,8.38,4.05,0.0
20111201:1255,218.87,272.62,15.69,10.05,4.19,0.0
20111201:1355,152.27,192.75,10.42,9.47,3.71,0.0
20111201:1455,56.02,81.08,3.43,8.89,3.24,0.0
20111201:1555,0.0,0.0,0.0,8.31,2.76,0.0
20111201:1655,0.0,0.0,0.0,7.35,2.82,0.0
20111201:1755,0.0,0.0,0.0,6.4,2.88,0.0
20111201:1855,0.0,0.0,0.0,5.44,2.94,0.0
20111201:1955,0.0,0.0,0.0,5.13,2.97,0.0
20111201:2055,0.0,0.0,0.0,4.82,3.0,0.0
20111201:2155,0.0,0.0,0.0,4.51,3.03,0.0
20111201:2255,0.0,0.0,0.0,4.42,2.97,0.0
20111201:2355,0.0,0.0,0.0,4.34,2.91,0.0
20111202:0055,0.0,0.0,0.0,4.25,2.84,0.0
20111202:0155,0.0,0.0,0.0,4.32,3.02,0.0
20111202:0255,0.0,0.0,0.0,4.39,3.19,0.0
20111202:0355,0.0,0.0,0.0,4.46,3.37,0.0
20111202:0455,0.0,0.0,0.0,4.52,3.47,0.0
20111202:0555,0.0,0.0,0.0,4.59,3.58,0.0
20111202:0655,0.0,0.0,0.0,4.65,3.68,0.0
20111202:0755,21.61,38.59,7.2,5.38,3.85,0.0
20111202:0855,60.6,85.89,13.32,6.1,4.01,0.0
20111202:0955,84.6,115.66,17.5,6.83,4.18,0.0
20111202:1055,155.93,215.54,19.35,7.8,4.21,0.0
20111202:1155,1.85,9.83,18.69,8.77,4.23,0.0
20111202:1255,13.07,27.67,15.57,9.74,4.26,0.0
20111202:1355,15.52,31.0,10.32,9.19,4.01,0.0
20111202:1455,32.89,53.15,3.35,8.65,3.77,0.0
20111202:1555,0.0,0.0,0.0,8.11,3.52,0.0
20111202:1655,0.0,0.0,0.0,7.42,3.21,0.0
20111202:1755,0.0,0.0,0.0,6.74,2.9,0.0
20111202:1855,0.0,0.0,0.0,6.05,2.59,0.0
20111202:1955,0.0,0.0,0.0,5.9,2.62,0.0
20111202:2055,0.0,0.0,0.0,5.74,2.65,0.0
20111202:2155,0.0,0.0,0.0,5.58,2.68,0.0
20111202:2255,0.0,0.0,0.0,5.51,2.4,0.0
20111202:2355,0.0,0.0,0.0,5.45,2.13,0.0
20111203:0055,0.0,0.0,0.0,5.38,1.86,0.0
20111203:0155,0.0,0.0,0.0,5.03,1.89,0.0
20111203:0255,0.0,0.0,0.0,4.69,1.93,0.0
20111203:0355,0.0,0.0,0.0,4.34,1.96,0.0
20111203:0455,0.0,0.0,0.0,4.22,2.58,0.0
20111203:0555,0.0,0.0,0.0,4.09,3.21,0.0
20111203:0655,0.0,0.0,0.0,3.97,3.83,0.0
20111203:0755,32.27,51.71,7.03,4.18,4.19,0.0
20111203:0855,57.71,81.92,13.15,4.38,4.55,0.0
20111203:0955,89.26,125.67,17.34,4.59,4.91,0.0
20111203:1055,58.92,83.54,19.2,5.14,5.51,0.0
20111203:1155,103.53,135.43,18.55,5.69,6.11,0.0
20111203:1255,80.81,109.15,15.46,6.25,6.7,0.0
20111203:1355,11.52,25.11,10.23,6.04,6.87,0.0
20111203:1455,34.13,54.07,3.28,5.83,7.03,0.0
20111203:1555,0.0,0.0,0.0,5.63,7.2,0.0
20111203:1655,0.0,0.0,0.0,5.2,7.14,0.0
20111203:1755,0.0,0.0,0.0,4.78,7.09,0.0
20111203:1855,0.0,0.0,0.0,4.35,7.03,0.0
20111203:1955,0.0,0.0,0.0,4.52,6.89,0.0
20111203:2055,0.0,0.0,0.0,4.69,6.75,0.0
20111203:2155,0.0,0.0,0.0,4.86,6.61,0.0
20111203:2255,0.0,0.0,0.0,5.07,6.23,0.0
20111203:2355,0.0,0.0,0.0,5.28,5.85,0.0
20111204:0055,0.0,0.0,0.0,5.49,5.48,0.0
20111204:0155,0.0,0.0,0.0,5.47,5.53,0.0
20111204:0255,0.0,0.0,0.0,5.45,5.58,0.0
20111204:0355,0.0,0.0,0.0,5.43,5.63,0.0
20111204:0455,0.0,0.0,0.0,5.57,5.83,0.0
20111204:0555,0.0,0.0,0.0,5.71,6.03,0.0
20111204:0655,0.0,0.0,0.0,5.85,6.23,0.0
20111204:0755,7.63,19.44,6.86,6.15,6.8,0.0
20111204:0855,20.11,36.75,12.99,6.44,7.37,0.0
20111204:0955,23.03,40.56,17.18,6.74,7.94,0.0
20111204:1055,16.3,31.78,19.06,7.02,7.54,0.0
