Latitude (decimal degrees):	48.642
Longitude (decimal degrees):	9.958
Elevation (m):	673
Radiation database:	PVGIS-CMSAF


Slope: 35 deg. (optimum)
Azimuth: -3 deg. (optimum)
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20120807:1155,463.9,593.8,57.26,18.22,3.97,0.0
20120807:1255,191.44,249.43,52.97,18.81,3.63,0.0
20120807:1355,579.09,750.74,45.7,18.87,3.98,0.0
20120807:1455,349.91,444.39,36.78,18.94,4.34,0.0
20120807:1555,259.17,338.99,27.1,19.01,4.69,0.0
20120807:1655,95.94,154.35,17.2,18.23,3.89,0.0
20120807:1755,76.4,109.37,7.49,17.46,3.09,0.0
20120807:1855,0.0,0.0,-1.69,16.69,2.29,0.0
20120807:1955,0.0,0.0,0.0,15.4,2.21,0.0
20120807:2055,0.0,0.0,0.0,14.12,2.12,0.0
20120807:2155,0.0,0.0,0.0,12.83,2.04,0.0
20120807:2255,0.0,0.0,0.0,12.68,2.1,0.0
20120807:2355,0.0,0.0,0.0,12.53,2.15,0.0
20120808:0055,0.0,0.0,0.0,12.38,2.21,0.0
20120808:0155,0.0,0.0,0.0,12.38,2.15,0.0
20120808:0255,0.0,0.0,0.0,12.37,2.1,0.0
20120808:0355,0.0,0.0,-1.91,12.37,2.04,0.0
20120808:0455,67.84,97.18,7.28,12.72,1.86,0.0
20120808:0555,120.17,178.7,17.0,13.07,1.67,0.0
20120808:0655,300.58,385.02,26.89,13.42,1.49,0.0
20120808:0755,465.59,595.8,36.57,14.85,1.68,0.0
20120808:0855,429.06,550.22,45.47,16.27,1.88,0.0
20120808:0955,515.47,675.04,52.72,17.7,2.07,0.0
20120808:1055,670.86,912.87,56.98,18.47,2.26,0.0
20120808:1155,530.45,700.05,56.97,19.24,2.45,0.0
20120808:1255,585.18,780.49,52.7,20.02,2.63,0.0
20120808:1355,568.62,750.27,45.45,20.13,2.93,0.0
20120808:1455,429.53,554.92,36.55,20.24,3.23,0.0
20120808:1555,266.02,352.68,26.87,20.35,3.53,0.0
20120808:1655,93.38,151.85,16.98,19.48,3.04,0.0
20120808:1755,65.85,97.05,7.26,18.62,2.56,0.0
20120808:1855,0.0,0.0,-1.93,17.76,2.07,0.0
20120808:1955,0.0,0.0,0.0,16.41,2.07,0.0
20120808:2055,0.0,0.0,0.0,15.07,2.07,0.0
20120808:2155,0.0,0.0,0.0,13.72,2.07,0.0
20120808:2255,0.0,0.0,0.0,13.29,2.16,0.0
20120808:2355,0.0,0.0,0.0,12.86,2.24,0.0
20120809:0055,0.0,0.0,0.0,12.42,2.33,0.0
20120809:0155,0.0,0.0,0.0,11.89,2.29,0.0
20120809:0255,0.0,0.0,0.0,11.35,2.26,0.0
20120809:0355,0.0,0.0,-2.12,10.81,2.22,0.0
20120809:0455,79.32,110.42,7.08,11.7,1.93,0.0
20120809:0555,88.9,126.11,16.81,12.59,1.63,0.0
20120809:0655,240.02,307.17,26.71,13.48,1.34,0.0
20120809:0755,325.29,414.59,36.37,15.44,1.11,0.0
20120809:0855,328.95,424.95,45.25,17.39,0.88,0.0
20120809:0955,560.9,768.05,52.47,19.35,0.65,0.0
20120809:1055,579.58,796.14,56.7,20.01,1.02,0.0
20120809:1155,491.3,658.3,56.69,20.67,1.38,0.0
20120809:1255,441.42,584.5,52.43,21.33,1.75,0.0
20120809:1355,535.97,715.99,45.2,21.33,2.1,0.0
20120809:1455,395.7,516.21,36.31,21.34,2.44,0.0
20120809:1555,261.62,350.02,26.64,21.35,2.79,0.0
20120809:1655,91.15,149.59,16.75,20.43,2.35,0.0
20120809:1755,76.35,110.47,7.02,19.52,1.91,0.0
20120809:1855,0.0,0.0,-2.17,18.6,1.48,0.0
20120809:1955,0.0,0.0,0.0,17.35,1.7,0.0
20120809:2055,0.0,0.0,0.0,16.11,1.93,0.0
20120809:2155,0.0,0.0,0.0,14.86,2.15,0.0
20120809:2255,0.0,0.0,0.0,14.55,2.0,0.0
20120809:2355,0.0,0.0,0.0,14.24,1.85,0.0
20120810:0055,0.0,0.0,0.0,13.92,1.7,0.0
20120810:0155,0.0,0.0,0.0,13.58,1.81,0.0
20120810:0255,0.0,0.0,0.0,13.23,1.93,0.0
20120810:0355,0.0,0.0,-2.32,12.89,2.04,0.0
20120810:0455,65.08,94.06,6.89,13.28,2.02,0.0
20120810:0555,74.02,106.71,16.62,13.68,2.0,0.0
20120810:0655,288.29,368.86,26.52,14.07,1.97,0.0
20120810:0755,467.42,596.09,36.17,15.4,2.24,0.0
20120810:0855,526.52,681.15,45.03,16.74,2.51,0.0
20120810:0955,536.58,700.21,52.22,18.07,2.79,0.0
20120810:1055,545.51,713.18,56.42,18.34,3.02,0.0
20120810:1155,689.18,926.12,56.4,18.6,3.25,0.0
20120810:1255,672.4,895.81,52.15,18.87,3.48,0.0
20120810:1355,507.71,655.92,44.94,19.3,3.62,0.0
20120810:1455,437.96,562.3,36.07,19.73,3.76,0.0
20120810:1555,189.54,250.86,26.41,20.17,3.9,0.0
20120810:1655,90.63,148.16,16.51,19.33,3.24,0.0
20120810:1755,63.65,94.28,6.78,18.5,2.58,0.0
20120810:1855,0.0,0.0,-2.42,17.67,1.92,0.0
20120810:1955,0.0,0.0,0.0,16.5,1.96,0.0
20120810:2055,0.0,0.0,0.0,15.33,2.01,0.0
20120810:2155,0.0,0.0,0.0,14.16,2.06,0.0
20120810:2255,0.0,0.0,0.0,13.79,2.15,0.0
20120810:2355,0.0,0.0,0.0,13.42,2.24,0.0
20120811:0055,0.0,0.0,0.0,13.04,2.33,0.0
20120811:0155,0.0,0.0,0.0,12.62,2.24,0.0
20120811:0255,0.0,0.0,0.0,12.19,2.15,0.0
20120811:0355,0.0,0.0,-2.53,11.77,2.06,0.0
20120811:0455,70.93,100.6,6.69,12.17,2.24,0.0
20120811:0555,61.52,90.1,16.44,12.57,2.42,0.0
20120811:0655,180.72,231.69,26.33,12.97,2.61,0.0
20120811:0755,466.87,589.45,35.97,14.2,2.62,0.0
20120811:0855,604.33,785.92,44.81,15.42,2.63,0.0
20120811:0955,582.38,762.16,51.97,16.65,2.63,0.0
20120811:1055,650.03,866.29,56.14,17.52,2.84,0.0
20120811:1155,544.36,711.48,56.1,18.38,3.05,0.0
20120811:1255,468.71,606.38,51.87,19.25,3.26,0.0
20120811:1355,514.67,665.8,44.68,19.38,3.64,0.0
20120811:1455,363.82,464.22,35.82,19.52,4.03,0.0
20120811:1555,266.12,350.73,26.17,19.66,4.41,0.0
20120811:1655,90.68,148.25,16.27,18.74,3.71,0.0
20120811:1755,69.42,101.04,6.54,17.83,3.01,0.0
20120811:1855,0.0,0.0,-2.68,16.92,2.3,0.0
20120811:1955,0.0,0.0,0.0,15.81,2.45,0.0
20120811:2055,0.0,0.0,0.0,14.69,2.59,0.0
20120811:2155,0.0,0.0,0.0,13.58,2.73,0.0
20120811:2255,0.0,0.0,0.0,13.19,2.78,0.0
20120811:2355,0.0,0.0,0.0,12.8,2.83,0.0
20120812:0055,0.0,0.0,0.0,12.4,2.88,0.0
20120812:0155,0.0,0.0,0.0,11.71,2.85,0.0
20120812:0255,0.0,0.0,0.0,11.01,2.82,0.0
20120812:0355,0.0,0.0,-2.74,10.32,2.79,0.0
20120812:0455,46.89,71.17,6.5,10.91,3.26,0.0
20120812:0555,120.09,177.01,16.25,11.51,3.72,0.0
20120812:0655,309.88,388.25,26.14,12.1,4.19,0.0
20120812:0755,482.74,601.86,35.77,14.26,4.26,0.0
20120812:0855,614.44,787.94,44.59,16.42,4.32,0.0
20120812:0955,697.75,921.81,51.71,18.58,4.39,0.0
20120812:1055,732.48,988.07,55.85,19.74,4.07,0.0
20120812:1155,716.6,974.45,55.8,20.9,3.75,0.0
20120812:1255,660.01,894.16,51.58,22.07,3.43,0.0
20120812:1355,563.81,748.99,44.41,22.17,3.22,0.0
20120812:1455,429.32,561.65,35.57,22.28,3.01,0.0
20120812:1555,246.16,330.85,25.92,22.39,2.8,0.0
20120812:1655,86.91,138.63,16.03,21.34,2.41,0.0
20120812:1755,45.03,71.66,6.29,20.3,2.02,0.0
20120812:1855,0.0,0.0,-2.94,19.26,1.63,0.0
20120812:1955,0.0,0.0,0.0,18.08,1.89,0.0
20120812:2055,0.0,0.0,0.0,16.89,2.14,0.0
20120812:2155,0.0,0.0,0.0,15.71,2.4,0.0
20120812:2255,0.0,0.0,0.0,15.01,2.4,0.0
20120812:2355,0.0,0.0,0.0,14.31,2.39,0.0
20120813:0055,0.0,0.0,0.0,13.6,2.39,0.0
20120813:0155,0.0,0.0,0.0,12.84,2.38,0.0
20120813:0255,0.0,0.0,0.0,12.07,2.37,0.0
20120813:0355,0.0,0.0,-2.96,11.3,2.36,0.0
20120813:0455,46.09,70.56,6.3,12.03,2.46,0.0
20120813:0555,116.46,173.44,16.05,12.75,2.55,0.0
20120813:0655,301.03,382.75,25.95,13.48,2.65,0.0
20120813:0755,470.75,596.93,35.57,15.56,2.91,0.0
20120813:0855,599.36,782.28,44.37,17.65,3.17,0.0
20120813:0955,681.59,915.58,51.46,19.73,3.43,0.0
20120813:1055,714.43,982.62,55.56,20.48,2.92,0.0
20120813:1155,701.37,975.32,55.5,21.23,2.41,0.0
20120813:1255,645.79,895.2,51.29,21.98,1.9,0.0
20120813:1355,553.78,746.54,44.14,22.3,2.06,0.0
20120813:1455,420.92,555.25,35.31,22.62,2.23,0.0
20120813:1555,176.4,238.73,25.67,22.95,2.39,0.0
20120813:1655,83.92,140.71,15.78,21.85,2.28,0.0
20120813:1755,44.53,71.13,6.03,20.76,2.17,0.0
20120813:1855,0.0,0.0,-3.2,19.66,2.07,0.0
20120813:1955,0.0,0.0,0.0,18.54,2.18,0.0
20120813:2055,0.0,0.0,0.0,17.42,2.29,0.0
20120813:2155,0.0,0.0,0.0,16.3,2.4,0.0
20120813:2255,0.0,0.0,0.0,15.87,2.38,0.0
20120813:2355,0.0,0.0,0.0,15.44,2.36,0.0
20120814:0055,0.0,0.0,0.0,15.01,2.34,0.0
20120814:0155,0.0,0.0,0.0,14.35,2.31,0.0
20120814:0255,0.0,0.0,0.0,13.68,2.27,0.0
20120814:0355,0.0,0.0,-3.17,13.01,2.23,0.0
20120814:0455,53.93,80.6,6.1,13.46,2.21,0.0
20120814:0555,55.22,82.85,15.86,13.92,2.18,0.0
20120814:0655,159.93,208.33,25.75,14.37,2.15,0.0
20120814:0755,451.28,576.62,35.37,16.7,2.48,0.0
20120814:0855,516.68,673.0,44.14,19.03,2.8,0.0
20120814:0955,666.51,904.77,51.19,21.36,3.13,0.0
20120814:1055,702.21,970.38,55.26,22.18,3.03,0.0
20120814:1155,412.71,543.2,55.19,23.0,2.92,0.0
20120814:1255,641.98,883.16,51.0,23.82,2.81,0.0
20120814:1355,547.67,738.73,43.86,23.96,2.55,0.0
20120814:1455,405.46,537.67,35.05,24.11,2.29,0.0
20120814:1555,245.56,335.61,25.42,24.26,2.03,0.0
20120814:1655,77.27,121.72,15.53,23.15,1.93,0.0
20120814:1755,52.21,81.35,5.78,22.05,1.83,0.0
20120814:1855,0.0,0.0,-3.47,20.94,1.74,0.0
20120814:1955,0.0,0.0,0.0,19.97,1.89,0.0
20120814:2055,0.0,0.0,0.0,18.99,2.04,0.0
20120814:2155,0.0,0.0,0.0,18.02,2.19,0.0
20120814:2255,0.0,0.0,0.0,17.51,2.16,0.0
20120814:2355,0.0,0.0,0.0,17.01,2.12,0.0
20120815:0055,0.0,0.0,0.0,16.5,2.08,0.0
20120815:0155,0.0,0.0,0.0,15.9,2.13,0.0
20120815:0255,0.0,0.0,0.0,15.3,2.17,0.0
20120815:0355,0.0,0.0,-3.39,14.7,2.22,0.0
20120815:0455,51.48,78.15,5.9,15.22,2.38,0.0
20120815:0555,13.47,28.88,15.67,15.74,2.54,0.0
20120815:0655,82.93,116.76,25.56,16.26,2.7,0.0
20120815:0755,378.88,484.34,35.16,18.82,2.94,0.0
20120815:0855,368.66,476.97,43.91,21.37,3.17,0.0
20120815:0955,515.36,686.33,50.93,23.93,3.41,0.0
20120815:1055,686.56,952.44,54.97,24.75,3.44,0.0
20120815:1155,684.62,953.13,54.88,25.57,3.48,0.0
20120815:1255,633.87,873.55,50.69,26.4,3.52,0.0
20120815:1355,527.52,711.51,43.58,26.53,3.38,0.0
20120815:1455,398.56,530.57,34.78,26.67,3.25,0.0
20120815:1555,239.64,330.02,25.16,26.81,3.12,0.0
20120815:1655,77.81,133.91,15.27,25.59,2.76,0.0
20120815:1755,49.83,79.02,5.51,24.37,2.41,0.0
20120815:1855,0.0,0.0,-3.74,23.15,2.06,0.0
20120815:1955,0.0,0.0,0.0,21.75,2.16,0.0
20120815:2055,0.0,0.0,0.0,20.36,2.27,0.0
20120815:2155,0.0,0.0,0.0,18.96,2.37,0.0
20120815:2255,0.0,0.0,0.0,19.05,2.53,0.0
20120815:2355,0.0,0.0,0.0,19.15,2.69,0.0
20120816:0055,0.0,0.0,0.0,19.24,2.84,0.0
20120816:0155,0.0,0.0,0.0,18.88,3.53,0.0
20120816:0255,0.0,0.0,0.0,18.51,4.22,0.0
20120816:0355,0.0,0.0,-3.6,18.14,4.91,0.0
20120816:0455,50.15,77.05,5.7,17.6,5.43,0.0
20120816:0555,0.48,7.01,15.47,17.06,5.94,0.0
20120816:0655,10.12,24.01,25.36,16.52,6.46,0.0
20120816:0755,56.13,84.05,34.95,16.53,5.63,0.0
20120816:0855,132.08,175.18,43.67,16.53,4.81,0.0
20120816:0955,247.02,313.66,50.66,16.54,3.99,0.0
20120816:1055,451.78,573.71,54.66,16.61,3.69,0.0
20120816:1155,605.52,788.68,54.56,16.68,3.39,0.0
20120816:1255,561.15,726.66,50.39,16.75,3.09,0.0
20120816:1355,566.64,735.37,43.29,17.63,3.07,0.0
20120816:1455,424.37,543.86,34.51,18.51,3.05,0.0
20120816:1555,248.68,330.49,24.9,19.4,3.03,0.0
20120816:1655,79.31,132.66,15.0,18.88,2.37,0.0
20120816:1755,50.48,77.97,5.24,18.36,1.71,0.0
20120816:1855,0.0,0.0,-4.02,17.84,1.05,0.0
20120816:1955,0.0,0.0,0.0,16.79,1.39,0.0
20120816:2055,0.0,0.0,0.0,15.74,1.74,0.0
20120816:2155,0.0,0.0,0.0,14.69,2.08,0.0
20120816:2255,0.0,0.0,0.0,14.45,2.05,0.0
20120816:2355,0.0,0.0,0.0,14.22,2.02,0.0
20120817:0055,0.0,0.0,0.0,13.98,1.99,0.0
20120817:0155,0.0,0.0,0.0,13.87,1.97,0.0
20120817:0255,0.0,0.0,0.0,13.75,1.96,0.0
20120817:0355,0.0,0.0,-3.82,13.64,1.94,0.0
20120817:0455,41.64,65.69,5.49,14.21,1.92,0.0
20120817:0555,99.0,146.34,15.27,14.77,1.89,0.0
20120817:0655,287.78,370.99,25.16,15.34,1.86,0.0
20120817:0755,453.3,581.89,34.74,17.06,2.2,0.0
20120817:0855,580.35,765.58,43.44,18.78,2.54,0.0
20120817:0955,662.54,897.42,50.39,20.5,2.88,0.0
20120817:1055,694.42,963.66,54.36,21.67,2.52,0.0
20120817:1155,681.22,955.52,54.24,22.84,2.17,0.0
20120817:1255,626.09,874.83,50.08,24.01,1.81,0.0
20120817:1355,528.02,720.68,43.0,24.17,1.57,0.0
20120817:1455,401.01,537.59,34.23,24.34,1.34,0.0
20120817:1555,235.78,325.19,24.63,24.51,1.1,0.0
20120817:1655,74.26,127.87,14.74,23.37,1.31,0.0
20120817:1755,40.65,66.61,4.97,22.24,1.51,0.0
20120817:1855,0.0,0.0,-4.31,21.11,1.71,0.0
20120817:1955,0.0,0.0,0.0,19.83,1.95,0.0
20120817:2055,0.0,0.0,0.0,18.56,2.2,0.0
20120817:2155,0.0,0.0,0.0,17.28,2.44,0.0
20120817:2255,0.0,0.0,0.0,16.7,2.4,0.0
20120817:2355,0.0,0.0,0.0,16.12,2.35,0.0
20120818:0055,0.0,0.0,0.0,15.54,2.3,0.0
20120818:0155,0.0,0.0,0.0,14.93,2.32,0.0
20120818:0255,0.0,0.0,0.0,14.31,2.33,0.0
20120818:0355,0.0,0.0,-4.04,13.7,2.34,0.0
20120818:0455,40.43,64.2,5.29,14.41,2.4,0.0
20120818:0555,106.81,162.08,15.08,15.13,2.45,0.0
20120818:0655,286.27,368.46,24.96,15.84,2.5,0.0
20120818:0755,452.61,582.15,34.52,18.57,2.76,0.0
20120818:0855,577.05,766.35,43.2,21.31,3.03,0.0
20120818:0955,655.11,898.41,50.12,24.04,3.3,0.0
20120818:1055,685.25,963.45,54.05,25.27,2.86,0.0
20120818:1155,671.03,954.96,53.92,26.49,2.41,0.0
20120818:1255,615.33,873.84,49.76,27.72,1.97,0.0
20120818:1355,526.26,729.55,42.7,27.96,1.93,0.0
20120818:1455,395.46,537.5,33.95,28.21,1.88,0.0
20120818:1555,231.2,323.93,24.35,28.46,1.83,0.0
20120818:1655,72.26,127.16,14.46,26.92,1.91,0.0
20120818:1755,38.89,65.12,4.69,25.38,1.99,0.0
20120818:1855,0.0,0.0,-4.59,23.84,2.07,0.0
20120818:1955,0.0,0.0,0.0,22.29,2.26,0.0
20120818:2055,0.0,0.0,0.0,20.74,2.45,0.0
20120818:2155,0.0,0.0,0.0,19.19,2.63,0.0
20120818:2255,0.0,0.0,0.0,18.46,2.56,0.0
20120818:2355,0.0,0.0,0.0,17.74,2.48,0.0
20120819:0055,0.0,0.0,0.0,17.01,2.4,0.0
20120819:0155,0.0,0.0,0.0,16.49,2.41,0.0
20120819:0255,0.0,0.0,0.0,15.96,2.43,0.0
20120819:0355,0.0,0.0,-4.26,15.43,2.44,0.0
20120819:0455,38.26,61.88,5.08,16.03,2.41,0.0
20120819:0555,106.18,162.44,14.88,16.62,2.38,0.0
20120819:0655,286.04,370.98,24.76,17.22,2.34,0.0
20120819:0755,450.52,586.82,34.31,20.37,2.44,0.0
20120819:0855,570.99,772.48,42.96,23.52,2.54,0.0
20120819:0955,644.21,905.54,49.84,26.67,2.63,0.0
20120819:1055,676.56,971.17,53.74,28.02,2.57,0.0
20120819:1155,666.08,962.38,53.59,29.36,2.5,0.0
20120819:1255,614.04,880.23,49.44,30.71,2.43,0.0
20120819:1355,522.32,731.89,42.4,31.07,2.34,0.0
20120819:1455,391.05,538.36,33.67,31.43,2.26,0.0
20120819:1555,227.19,323.27,24.08,31.79,2.18,0.0
20120819:1655,69.86,125.29,14.19,29.76,2.28,0.0
20120819:1755,7.28,20.44,4.41,27.74,2.38,0.0
20120819:1855,0.0,0.0,-4.88,25.72,2.48,0.0
20120819:1955,0.0,0.0,0.0,23.84,2.66,0.0
20120819:2055,0.0,0.0,0.0,21.95,2.83,0.0
20120819:2155,0.0,0.0,0.0,20.07,3.01,0.0
20120819:2255,0.0,0.0,0.0,19.33,2.47,0.0
20120819:2355,0.0,0.0,0.0,18.59,1.94,0.0
20120820:0055,0.0,0.0,0.0,17.85,1.41,0.0
20120820:0155,0.0,0.0,0.0,17.75,1.57,0.0
20120820:0255,0.0,0.0,0.0,17.64,1.74,0.0
20120820:0355,0.0,0.0,-4.48,17.53,1.9,0.0
20120820:0455,37.98,62.14,4.87,18.38,1.79,0.0
20120820:0555,101.82,158.4,14.68,19.24,1.67,0.0
20120820:0655,275.79,364.61,24.55,20.09,1.56,0.0
20120820:0755,434.39,576.96,34.09,22.81,1.64,0.0
20120820:0855,551.22,760.83,42.72,25.54,1.71,0.0
20120820:0955,622.38,892.48,49.56,28.26,1.79,0.0
20120820:1055,656.01,954.57,53.42,29.1,1.94,0.0
20120820:1155,649.97,945.55,53.26,29.93,2.09,0.0
20120820:1255,602.62,864.03,49.12,30.77,2.23,0.0
20120820:1355,513.15,709.11,42.1,30.59,2.96,0.0
20120820:1455,380.07,513.26,33.38,30.41,3.68,0.0
20120820:1555,145.21,205.09,23.79,30.23,4.4,0.0
20120820:1655,50.64,83.79,13.91,28.84,3.96,0.0
20120820:1755,3.59,13.9,4.13,27.45,3.53,0.0
20120820:1855,0.0,0.0,-5.18,26.06,3.09,0.0
20120820:1955,0.0,0.0,0.0,24.68,2.74,0.0
20120820:2055,0.0,0.0,0.0,23.3,2.4,0.0
20120820:2155,0.0,0.0,0.0,21.92,2.06,0.0
20120820:2255,0.0,0.0,0.0,21.15,1.91,0.0
20120820:2355,0.0,0.0,0.0,20.39,1.76,0.0
20120821:0055,0.0,0.0,0.0,19.62,1.61,0.0
20120821:0155,0.0,0.0,0.0,18.86,1.71,0.0
20120821:0255,0.0,0.0,0.0,18.1,1.81,0.0
20120821:0355,0.0,0.0,-4.7,17.34,1.9,0.0
20120821:0455,38.2,62.31,4.67,18.01,1.94,0.0
20120821:0555,98.48,153.04,14.47,18.68,1.97,0.0
20120821:0655,270.79,355.65,24.35,19.35,2.0,0.0
20120821:0755,431.45,566.77,33.87,21.75,2.02,0.0
20120821:0855,550.21,748.64,42.47,24.16,2.05,0.0
20120821:0955,623.19,878.93,49.28,26.56,2.07,0.0
20120821:1055,657.12,947.68,53.1,27.5,1.89,0.0
20120821:1155,646.48,938.4,52.92,28.44,1.71,0.0
20120821:1255,595.52,856.88,48.79,29.39,1.53,0.0
20120821:1355,456.82,631.15,41.79,29.45,1.74,0.0
20120821:1455,380.22,518.92,33.08,29.52,1.94,0.0
20120821:1555,120.05,172.41,23.51,29.59,2.15,0.0
20120821:1655,35.03,61.04,13.62,28.12,2.07,0.0
20120821:1755,5.0,16.44,3.84,26.66,1.99,0.0
20120821:1855,0.0,0.0,-5.48,25.19,1.9,0.0
20120821:1955,0.0,0.0,0.0,23.88,2.01,0.0
20120821:2055,0.0,0.0,0.0,22.56,2.11,0.0
20120821:2155,0.0,0.0,0.0,21.25,2.22,0.0
20120821:2255,0.0,0.0,0.0,21.1,2.13,0.0
20120821:2355,0.0,0.0,0.0,20.95,2.05,0.0
20120822:0055,0.0,0.0,0.0,20.79,1.96,0.0
20120822:0155,0.0,0.0,0.0,20.59,2.25,0.0
20120822:0255,0.0,0.0,0.0,20.38,2.54,0.0
20120822:0355,0.0,0.0,-4.93,20.17,2.83,0.0
20120822:0455,41.26,66.74,4.46,20.2,2.9,0.0
20120822:0555,96.35,150.8,14.27,20.23,2.97,0.0
20120822:0655,269.2,353.02,24.14,20.26,3.05,0.0
20120822:0755,438.04,563.37,33.65,20.52,3.64,0.0
20120822:0855,571.61,744.93,42.23,20.77,4.23,0.0
20120822:0955,339.21,434.41,48.99,21.03,4.81,0.0
20120822:1055,677.8,901.99,52.78,21.07,4.66,0.0
20120822:1155,697.37,933.25,52.58,21.1,4.5,0.0
20120822:1255,603.06,792.96,48.46,21.14,4.34,0.0
20120822:1355,544.07,710.14,41.47,21.75,4.17,0.0
20120822:1455,400.33,518.4,32.78,22.36,3.99,0.0
20120822:1555,226.01,306.42,23.22,22.98,3.81,0.0
20120822:1655,65.07,114.0,13.33,22.23,3.07,0.0
20120822:1755,4.12,14.6,3.54,21.49,2.33,0.0
20120822:1855,0.0,0.0,-5.78,20.74,1.59,0.0
20120822:1955,0.0,0.0,0.0,19.65,1.74,0.0
20120822:2055,0.0,0.0,0.0,18.56,1.9,0.0
20120822:2155,0.0,0.0,0.0,17.47,2.06,0.0
20120822:2255,0.0,0.0,0.0,17.35,2.03,0.0
20120822:2355,0.0,0.0,0.0,17.23,2.0,0.0
20120823:0055,0.0,0.0,0.0,17.11,1.97,0.0
20120823:0155,0.0,0.0,0.0,16.78,1.82,0.0
20120823:0255,0.0,0.0,0.0,16.44,1.67,0.0
20120823:0355,0.0,0.0,-5.15,16.1,1.52,0.0
20120823:0455,35.94,59.07,4.25,16.41,1.31,0.0
20120823:0555,98.74,152.62,14.07,16.71,1.1,0.0
20120823:0655,274.05,358.6,23.94,17.02,0.9,0.0
20120823:0755,430.7,564.65,33.43,18.65,0.85,0.0
20120823:0855,549.05,746.97,41.98,20.29,0.8,0.0
20120823:0955,621.47,877.26,48.71,21.92,0.76,0.0
20120823:1055,659.9,953.17,52.45,22.79,0.73,0.0
20120823:1155,651.09,943.18,52.24,23.66,0.7,0.0
20120823:1255,511.43,710.44,48.13,24.54,0.68,0.0
20120823:1355,399.14,539.52,41.16,24.61,0.68,0.0
20120823:1455,6.76,19.36,32.48,24.69,0.69,0.0
20120823:1555,40.42,67.05,22.92,24.77,0.69,0.0
20120823:1655,61.82,110.17,13.04,23.75,1.05,0.0
20120823:1755,3.01,12.59,3.25,22.74,1.42,0.0
20120823:1855,0.0,0.0,-6.09,21.72,1.78,0.0
20120823:1955,0.0,0.0,0.0,20.61,1.71,0.0
20120823:2055,0.0,0.0,0.0,19.51,1.63,0.0
20120823:2155,0.0,0.0,0.0,18.4,1.56,0.0
20120823:2255,0.0,0.0,0.0,18.44,2.51,0.0
20120823:2355,0.0,0.0,0.0,18.48,3.46,0.0
20120824:0055,0.0,0.0,0.0,18.52,4.41,0.0
20120824:0155,0.0,0.0,0.0,18.61,4.34,0.0
20120824:0255,0.0,0.0,0.0,18.69,4.28,0.0
20120824:0355,0.0,0.0,-5.38,18.77,4.21,0.0
20120824:0455,29.75,51.57,4.04,19.28,4.19,0.0
20120824:0555,37.15,61.56,13.86,19.79,4.18,0.0
20120824:0655,3.13,12.72,23.73,20.3,4.17,0.0
20120824:0755,29.97,52.29,33.21,21.41,4.35,0.0
20120824:0855,195.57,257.69,41.72,22.52,4.54,0.0
20120824:0955,184.38,245.31,48.42,23.63,4.73,0.0
20120824:1055,114.67,159.93,52.13,24.28,4.23,0.0
20120824:1155,129.55,179.06,51.89,24.93,3.73,0.0
20120824:1255,278.7,368.91,47.79,25.59,3.23,0.0
20120824:1355,63.86,96.87,40.83,24.51,3.23,0.0
20120824:1455,63.25,95.66,32.17,23.43,3.23,0.0
20120824:1555,59.17,90.11,22.62,22.36,3.23,0.0
20120824:1655,0.0,5.25,12.74,21.53,2.9,0.0
20120824:1755,0.47,7.06,2.95,20.71,2.57,0.0
20120824:1855,0.0,0.0,-6.4,19.89,2.23,0.0
20120824:1955,0.0,0.0,0.0,19.45,2.24,0.0
20120824:2055,0.0,0.0,0.0,19.0,2.25,0.0
20120824:2155,0.0,0.0,0.0,18.56,2.26,0.0
20120824:2255,0.0,0.0,0.0,18.61,2.95,0.0
20120824:2355,0.0,0.0,0.0,18.67,3.64,0.0
20120825:0055,0.0,0.0,0.0,18.72,4.33,0.0
20120825:0155,0.0,0.0,0.0,18.08,3.96,0.0
20120825:0255,0.0,0.0,0.0,17.43,3.6,0.0
20120825:0355,0.0,0.0,0.0,16.78,3.23,0.0
20120825:0455,53.2,80.82,3.82,17.11,3.16,0.0
20120825:0555,58.76,90.03,13.66,17.45,3.1,0.0
20120825:0655,157.0,207.59,23.52,17.78,3.03,0.0
20120825:0755,444.36,564.7,32.98,18.25,3.75,0.0
20120825:0855,245.41,313.65,41.47,18.72,4.47,0.0
20120825:0955,325.0,412.02,48.12,19.19,5.19,0.0
20120825:1055,503.38,645.92,51.79,19.75,4.95,0.0
20120825:1155,309.75,396.42,51.54,20.31,4.71,0.0
20120825:1255,594.75,778.9,47.44,20.87,4.47,0.0
20120825:1355,532.11,691.23,40.51,21.27,4.21,0.0
20120825:1455,263.11,340.54,31.86,21.67,3.95,0.0
20120825:1555,37.55,62.41,22.32,22.08,3.7,0.0
20120825:1655,13.91,30.09,12.44,21.03,3.29,0.0
20120825:1755,53.5,82.18,2.64,19.99,2.88,0.0
20120825:1855,0.0,0.0,-6.71,18.94,2.47,0.0
20120825:1955,0.0,0.0,0.0,17.9,2.55,0.0
20120825:2055,0.0,0.0,0.0,16.85,2.63,0.0
20120825:2155,0.0,0.0,0.0,15.81,2.72,0.0
20120825:2255,0.0,0.0,0.0,15.25,3.37,0.0
20120825:2355,0.0,0.0,0.0,14.7,4.01,0.0
